name,'08/18/13 00:00','08/18/13 01:00','08/18/13 02:00','08/18/13 03:00','08/18/13 04:00','08/18/13 05:00','08/18/13 06:00','08/18/13 07:00','08/18/13 08:00','08/18/13 09:00','08/18/13 10:00','08/18/13 11:00','08/18/13 12:00','08/18/13 13:00','08/18/13 14:00','08/18/13 15:00','08/18/13 16:00','08/18/13 17:00','08/18/13 18:00','08/18/13 19:00','08/18/13 20:00','08/18/13 21:00','08/18/13 22:00','08/18/13 23:00','08/19/13 00:00','08/19/13 01:00','08/19/13 02:00','08/19/13 03:00','08/19/13 04:00','08/19/13 05:00','08/19/13 06:00','08/19/13 07:00','08/19/13 08:00','08/19/13 09:00','08/19/13 10:00','08/19/13 11:00','08/19/13 12:00','08/19/13 13:00','08/19/13 14:00','08/19/13 15:00','08/19/13 16:00','08/19/13 17:00','08/19/13 18:00','08/19/13 19:00','08/19/13 20:00','08/19/13 21:00','08/19/13 22:00','08/19/13 23:00'
BEARCNYN_2_B1,32,31,29,29,29,32,32,34,33,35,37,38,40,41,43,44,45,43,43,41,39,37,34,34,33,31,31,29,29,31,31,32,32,35,35,35,38,36,40,40,42,42,43,41,41,39,35,34
BEARTAP_1_N001,32,30,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,46,44,43,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,42,41,43,43,44,43,44,41,38,34
BELDEN_7_B1,33,32,30,30,31,33,34,35,32,33,33,33,35,34,37,38,39,37,36,36,34,33,30,35,34,33,32,30,31,32,32,33,32,34,29,31,33,30,34,33,35,35,37,35,35,35,30,35
BELLOTA_2_B1,34,32,31,31,31,33,34,35,32,33,32,32,33,34,36,39,40,37,36,35,32,31,28,35,34,33,32,31,31,32,32,33,33,35,27,30,32,29,33,34,35,35,36,34,33,33,27,35
BELLPGE_1_N001,34,32,31,31,31,33,34,36,33,34,35,36,38,38,41,43,45,42,41,40,39,37,32,35,35,33,32,31,31,32,33,33,33,35,31,33,36,33,38,37,40,40,42,40,39,38,32,36
BELLPGE_1_N005,34,32,31,31,31,33,34,36,33,34,35,36,38,38,41,43,45,42,41,40,39,37,32,35,35,33,32,31,31,32,33,33,33,35,31,33,36,33,38,37,40,40,42,40,39,38,32,36
BELLVUE_1_N001,33,31,30,30,30,32,33,35,34,36,38,39,41,42,44,45,47,44,44,42,40,38,35,34,34,32,31,30,30,32,32,32,33,35,35,36,39,37,41,41,43,43,44,42,42,40,36,35
BELLVUE_1_N003,33,31,30,30,30,32,33,35,34,36,38,39,41,42,44,45,47,44,44,42,40,38,35,34,34,32,31,30,30,32,32,32,33,35,35,36,39,37,41,41,43,43,44,42,42,40,36,35
BELLVUE_1_N005,33,31,30,30,30,32,33,35,34,36,38,39,41,42,44,45,47,44,44,42,40,38,35,34,34,32,31,30,30,32,32,32,33,35,35,36,39,37,41,41,43,43,44,42,42,40,36,35
BELMONT_1_N001,34,32,31,30,31,33,34,36,35,37,39,40,42,43,45,46,47,45,45,43,41,39,36,35,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,43,45,43,42,40,36,36
BELMONT_1_N006,34,32,31,30,31,33,34,36,35,37,39,40,42,43,45,46,47,45,45,43,41,39,36,35,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,43,45,43,42,40,36,36
BELMONT_1_N008,34,32,31,30,31,33,34,36,35,37,39,40,42,43,45,46,47,45,45,43,41,39,36,35,35,33,32,31,31,33,33,33,34,36,36,37,40,38,42,42,44,43,45,43,42,40,36,36
BELRIDGE_1_N001,32,31,29,29,29,31,32,34,34,35,38,39,43,42,44,45,46,44,44,43,42,39,36,34,33,31,30,29,29,30,31,31,32,34,37,37,39,38,41,41,43,43,44,43,43,41,38,34
BERESFRD_6_N001,33,32,30,30,31,33,34,36,35,36,38,40,42,43,44,46,47,45,45,43,41,39,35,35,34,33,32,31,31,32,33,33,33,36,36,37,39,38,42,41,44,43,44,43,42,40,36,36
BERESFRD_6_N002,33,32,30,30,31,33,34,36,35,36,38,40,42,43,44,46,47,45,45,43,41,39,35,35,34,33,32,31,31,32,33,33,33,36,36,37,39,38,42,41,44,43,44,43,42,40,36,36
BERNARDO_6_N001,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,53,55,50,49,48,46,43,39,36,35,33,33,31,31,32,32,33,34,37,42,45,50,51,53,60,67,58,49,50,49,45,40,36
BERNARDO_6_N002,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,53,55,50,49,48,46,43,39,36,35,33,33,31,31,32,32,33,34,37,42,45,50,51,53,60,67,58,49,50,49,45,40,36
BERNARDO_6_N009,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,53,55,50,49,48,46,43,39,36,35,33,33,31,31,32,32,33,34,37,42,45,50,51,53,60,67,58,49,50,49,45,40,36
BERNARDO_6_N013,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,53,55,50,49,48,46,43,39,36,35,33,33,31,31,32,32,33,34,37,42,45,50,51,53,60,67,58,49,50,49,45,40,36
BERNARDO_6_N014,34,32,31,31,31,33,34,36,36,38,42,45,47,51,50,53,55,50,49,48,46,43,39,36,35,33,33,31,31,32,32,33,34,37,42,45,50,51,53,60,67,58,49,50,49,45,40,36
BERVLLY_6_N001,42,40,38,38,38,40,41,43,47,49,61,66,70,67,68,63,66,66,59,63,75,69,66,42,42,41,39,39,37,40,38,37,38,42,69,60,62,68,67,63,66,68,65,66,75,69,72,43
BIGBASN_6_N001,33,32,31,30,31,33,34,36,35,37,39,40,42,43,44,46,47,45,45,43,42,39,36,36,35,33,32,31,31,32,33,33,33,36,37,37,40,38,42,42,44,44,45,43,43,41,37,36
BIGCRK1_2_B1,41,41,39,34,34,37,34,37,38,41,41,42,46,51,45,53,54,50,63,55,51,47,40,41,39,34,38,36,37,39,38,41,37,40,43,43,46,47,44,48,50,49,52,49,48,44,43,39
BIGCRK1_7_N001,41,41,39,34,34,37,34,37,38,41,41,42,46,51,45,53,54,49,63,55,51,47,39,41,39,34,38,36,37,39,38,41,37,40,43,43,46,47,44,48,50,49,52,49,48,44,43,39
BIGCRK2_2_B1,41,40,39,34,34,37,34,37,37,40,40,42,46,50,45,53,54,49,62,55,50,47,39,41,38,34,38,36,37,39,38,41,37,40,43,43,46,47,44,48,50,49,51,48,48,43,43,39
BIGCRK3_2_B1,40,40,38,34,34,37,34,37,37,40,40,42,46,50,45,53,54,49,62,55,50,47,39,40,38,34,38,36,36,39,38,40,37,40,43,43,46,47,44,48,50,49,51,48,48,43,43,39
BIGCRK4_2_B1,40,40,38,33,34,36,34,37,37,40,40,42,46,50,45,52,53,49,61,54,50,46,39,40,38,34,38,36,36,38,37,40,36,40,42,43,46,47,44,48,50,49,51,48,48,43,42,39
BIGCRK8_2_B1,40,40,39,34,34,37,34,37,37,40,40,42,46,50,45,53,54,49,62,55,50,47,39,40,38,34,38,36,37,39,38,41,37,40,43,43,46,47,44,48,50,49,51,48,48,43,43,39
BIGMDWS_6_N001,31,30,29,29,29,31,32,33,32,32,33,33,34,35,36,38,39,37,37,35,34,32,30,33,32,31,30,29,29,31,31,31,31,34,30,31,33,31,34,34,35,35,37,36,35,35,31,33
BIGRIVR_6_N001,35,33,31,31,31,34,35,38,36,39,41,42,45,46,48,51,53,50,49,46,44,41,37,36,36,34,33,32,32,34,34,34,35,38,39,39,43,41,45,45,49,48,50,48,47,43,39,37
BIOLA_6_N001,43,42,40,40,40,42,43,44,46,47,58,62,70,67,69,66,68,66,72,69,70,65,62,44,44,42,40,39,39,42,39,38,38,38,64,57,62,68,68,65,68,69,70,70,73,66,66,42
BIXLER_6_N001,33,32,30,30,30,33,33,35,34,35,37,38,40,41,43,44,45,43,43,41,39,38,34,35,34,32,32,30,30,32,32,32,33,35,35,36,38,36,40,40,42,42,43,41,41,39,35,35
BKRSFLD_2_N001,32,31,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,46,44,43,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,42,41,43,44,44,43,44,41,39,34
BKRSFLD_2_N004,32,31,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,46,44,43,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,42,41,43,44,44,43,44,41,39,34
BKRSFLD_2_N101,32,30,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,45,45,44,42,40,36,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,42,41,43,43,44,43,44,41,38,34
BLACKWLL_6_N001,33,32,30,30,30,31,32,34,35,37,41,42,46,46,47,48,50,47,49,47,46,43,40,35,34,32,32,30,30,33,34,35,35,38,41,41,44,43,47,47,50,50,48,47,48,44,42,35
BLCH38750_7_B1,58,57,57,58,57,55,57,58,43,42,49,52,57,56,62,55,57,55,68,67,64,63,58,58,59,59,55,56,52,60,49,43,41,38,51,47,51,55,60,52,55,55,62,60,59,61,52,52
BLCH38751_7_B1,58,58,58,58,57,55,58,58,43,42,49,52,58,57,62,55,56,55,68,67,66,62,58,58,60,59,55,56,52,60,49,43,40,38,51,47,52,56,61,52,54,55,62,58,58,60,53,52
BLLEHVN_6_N001,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,41,39,36,36,35,33,33,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
BLLEHVN_6_N002,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,41,39,36,36,35,33,33,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
BLLEHVN_6_N004,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,41,39,36,36,35,33,33,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
BLLEHVN_6_N006,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,41,39,36,36,35,33,33,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
BLLEHVN_6_N007,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,41,39,36,36,35,33,33,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
BLLEHVN_6_N009,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,41,39,36,36,35,33,33,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
BLUELKE_6_N001,38,36,34,34,31,33,34,36,36,39,37,38,45,42,43,51,50,48,46,45,43,40,37,39,96,64,96,67,35,38,37,34,47,44,48,48,45,39,47,44,49,50,52,49,48,45,42,66
BLYTHE_1_N101,32,31,29,29,30,31,32,34,33,35,38,40,44,47,46,48,49,46,46,44,43,40,37,34,33,31,31,29,29,31,31,31,32,34,37,41,46,47,47,49,51,49,45,46,46,41,38,34
BLYTHESC_1_N005,32,31,29,29,30,31,32,34,33,35,38,40,44,47,46,48,49,46,46,44,43,40,37,34,33,31,31,29,29,31,31,31,32,34,37,41,46,47,47,49,51,49,45,46,46,41,38,34
BNAVSTA_6_N001,34,32,31,31,31,33,34,36,36,38,40,42,45,45,47,48,49,46,47,45,44,41,38,36,35,33,32,31,31,32,33,33,34,36,39,39,42,41,44,44,46,46,47,46,46,43,40,36
BNAVSTA_6_N002,34,32,31,31,31,33,34,36,36,38,40,42,45,45,47,48,49,46,47,45,44,41,38,36,35,33,32,31,31,32,33,33,34,36,39,39,42,41,44,44,46,46,47,46,46,43,40,36
BNAVSTA_6_N003,34,32,31,31,31,33,34,36,36,38,40,42,45,45,47,48,49,46,47,45,44,41,38,36,35,33,32,31,31,32,33,33,34,36,39,39,42,41,44,44,46,46,47,46,46,43,40,36
BNTACRB_6_N001,34,33,31,31,32,34,35,37,35,37,37,38,41,41,43,45,47,44,44,42,40,38,35,36,35,34,33,31,32,34,34,34,35,37,35,36,38,36,40,40,42,43,44,42,41,40,37,38
BOGARD_6_N001,31,30,29,29,29,31,32,33,32,34,35,36,38,39,40,42,43,40,41,39,38,36,33,33,32,31,30,29,29,31,31,31,32,34,33,34,36,34,38,37,39,39,41,39,39,37,34,33
BOGUE_1_N001,35,33,32,31,31,33,34,36,35,36,37,43,49,52,57,59,62,57,71,77,67,53,41,38,36,34,34,32,32,33,33,34,34,38,36,35,37,40,49,54,57,55,53,50,50,45,33,36
BOGUE_1_N201,35,33,32,31,31,33,34,36,35,36,37,43,49,52,57,59,62,57,71,77,67,53,41,38,36,34,34,32,32,33,33,34,34,38,36,35,37,40,49,54,57,55,53,50,50,45,33,36
BOLINAS_6_N001,33,32,30,30,30,33,33,36,35,36,38,39,42,43,44,46,47,45,44,43,41,39,35,35,34,32,32,30,30,32,32,33,33,36,36,37,39,38,41,42,44,43,45,43,42,40,36,35
BOLLMAN_1_N003,33,32,30,30,30,33,33,35,34,36,38,39,42,42,44,46,47,44,44,42,40,38,35,35,34,33,32,30,31,32,32,33,33,36,36,37,39,38,41,41,44,43,44,43,42,40,36,35
BOLTHSE_1_N009,32,31,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,46,44,43,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,42,41,44,44,44,43,44,41,39,34
BONITA_6_N001,42,41,40,40,39,41,42,43,45,46,57,61,69,66,68,64,67,64,70,68,69,64,61,43,43,41,39,38,38,41,39,37,37,38,63,56,61,66,67,63,67,67,69,68,71,65,65,42
BONNIEN_7_N001,33,32,30,30,30,33,34,35,33,33,33,34,36,37,40,42,44,41,39,40,39,37,31,35,34,32,32,30,30,32,32,32,32,34,29,31,34,32,36,36,38,39,41,39,39,37,31,35
BONNIEN_7_N002,33,32,30,30,30,33,34,35,33,33,33,34,36,37,40,42,44,41,39,40,39,37,31,35,34,32,32,30,30,32,32,32,32,34,29,31,34,32,36,36,38,39,41,39,39,37,31,35
BORDEN_2_N007,41,41,39,39,39,41,42,43,44,46,56,60,68,66,67,63,66,63,69,67,68,63,60,42,42,41,39,38,38,41,38,37,37,37,62,55,60,65,66,62,66,66,68,67,71,64,65,41
BORDEN_2_N008,41,41,39,39,39,41,42,43,44,46,56,60,68,66,67,63,66,63,69,67,68,63,60,42,42,41,39,38,38,41,38,37,37,37,62,55,60,65,66,62,66,66,68,67,71,64,65,41
BORDEN_2_N009,41,41,39,39,39,41,42,43,44,46,56,60,68,66,67,63,66,63,69,67,68,63,60,42,42,41,39,38,38,41,38,37,37,37,62,55,60,65,66,62,66,66,68,67,71,64,65,41
BORDER_6_N001,33,32,30,30,31,32,33,36,35,36,38,44,35,40,49,41,53,49,48,46,45,42,38,36,34,32,32,30,30,32,32,32,33,37,41,44,49,50,51,58,65,56,48,48,48,44,40,36
BORDER_6_N008,33,32,30,30,31,32,33,36,35,36,38,44,35,40,49,41,53,49,48,46,45,42,38,36,34,32,32,30,30,32,32,32,33,37,41,44,49,50,51,58,65,56,48,48,48,44,40,36
BORONDA_6_N001,34,32,31,30,31,33,34,36,36,37,40,41,45,45,46,47,49,46,47,45,43,41,38,35,35,33,32,31,31,32,32,33,33,36,39,39,42,41,44,44,46,46,47,46,46,43,40,35
BOSWELL_6_N001,56,55,54,55,54,53,55,55,44,44,51,54,59,58,63,58,60,58,71,69,66,62,59,56,57,56,52,53,50,56,48,43,41,39,53,49,54,58,61,56,59,59,65,63,63,62,56,52
BOWLES_6_N001,41,40,39,39,39,40,41,42,43,45,54,58,64,63,65,62,64,61,66,64,65,60,57,42,42,41,39,38,38,41,38,37,37,38,58,53,57,62,63,60,63,64,65,65,67,61,61,41
BRDGVLLE_1_B1,38,36,34,34,32,33,34,35,35,37,38,39,43,42,44,50,50,48,46,45,43,40,38,38,96,63,96,67,35,37,36,35,46,44,48,48,44,40,46,45,49,50,51,49,48,45,42,65
BRDGVLT_7_N001,39,37,35,34,32,34,34,36,36,38,38,39,44,43,44,51,50,48,48,46,44,41,41,41,99,66,99,69,37,39,38,37,48,46,52,54,49,44,49,48,53,55,57,55,55,51,47,69
BRDGVLT_7_N002,39,37,35,34,32,34,34,36,36,38,38,39,44,43,44,51,50,48,48,46,44,41,41,41,99,66,99,69,37,39,38,37,48,46,52,54,49,44,49,48,53,55,57,55,55,51,47,69
BRENTWOD_2_N001,33,31,30,30,30,32,33,35,34,35,37,38,41,41,43,44,45,43,42,41,39,38,34,35,34,32,32,30,30,32,32,32,33,35,35,36,38,37,40,40,42,42,43,42,41,39,35,35
BRENTWOD_2_N006,33,31,30,30,30,32,33,35,34,35,37,38,41,41,43,44,45,43,42,41,39,38,34,35,34,32,32,30,30,32,32,32,33,35,35,36,38,37,40,40,42,42,43,42,41,39,35,35
BRENTWOD_2_N011,33,31,30,30,30,32,33,35,34,35,37,38,41,41,43,44,45,43,42,41,39,38,34,35,34,32,32,30,30,32,32,32,33,35,35,36,38,37,40,40,42,42,43,42,41,39,35,35
BRITTN_1_N001,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,32,33,33,33,36,37,37,40,38,42,42,44,44,45,43,43,41,37,36
BRITTN_1_N005,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,32,33,33,33,36,37,37,40,38,42,42,44,44,45,43,43,41,37,36
BRITTN_1_N006,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,46,48,45,45,43,41,39,36,36,35,33,32,31,31,32,33,33,33,36,37,37,40,38,42,42,44,44,45,43,43,41,37,36
BRKRSLG_1_N005,34,33,31,31,31,34,35,36,34,35,35,36,38,39,42,44,46,43,42,40,38,37,32,36,35,34,33,31,31,33,33,33,34,36,31,33,36,33,38,38,40,41,42,40,39,37,32,36
BRRNDAA_6_N001,32,31,29,29,29,32,32,34,36,37,41,43,46,46,47,48,50,47,48,46,45,42,39,34,33,31,31,29,30,31,31,32,33,36,40,39,42,40,44,43,45,45,47,46,47,43,41,35
BRRNDAC_6_N001,32,31,29,29,29,32,32,35,36,38,41,43,46,46,48,49,50,48,48,46,45,42,39,34,33,31,31,29,30,31,32,32,33,36,40,40,42,40,45,43,45,45,47,46,47,43,41,35
BRUNSWCK_1_N003,34,32,31,30,31,33,34,36,33,34,34,36,38,38,42,44,45,43,41,41,39,38,32,35,35,33,32,31,31,32,33,33,33,35,30,32,35,32,37,37,39,40,42,40,40,37,32,35
BRUNSWCK_1_N008,34,32,31,30,31,33,34,36,33,34,34,36,38,38,42,44,45,43,41,41,39,38,32,35,35,33,32,31,31,32,33,33,33,35,30,32,35,32,37,37,39,40,42,40,40,37,32,35
BRUNSWCK_1_N101,34,32,30,30,31,33,34,36,33,34,34,35,38,38,41,44,45,42,40,40,39,38,32,35,34,33,32,31,31,32,33,33,33,35,30,32,35,32,37,36,39,40,41,40,39,37,32,35
BRWNSVY_6_N001,33,32,30,30,30,33,33,35,33,33,34,34,36,36,38,40,41,39,39,37,35,34,32,35,34,32,32,30,30,32,32,32,33,35,31,32,34,32,35,35,37,37,39,37,36,37,32,35
BSPHYD26_7_N001,28,27,25,25,25,27,27,28,27,29,32,36,36,41,37,42,44,41,40,39,35,32,30,28,32,29,28,27,27,28,27,28,32,35,37,41,45,46,49,57,65,55,50,51,50,44,39,35
BSPHYD34_1_N001,28,27,25,25,25,27,27,28,27,29,32,36,35,41,37,41,43,41,40,39,35,32,30,28,32,29,28,27,27,28,27,28,32,35,37,40,45,46,49,57,65,55,50,51,50,44,39,35
BUCKWND_1_B1,33,32,30,30,30,32,33,35,34,36,38,40,45,49,47,50,50,48,47,46,44,41,37,35,34,32,31,30,30,31,31,32,32,35,37,42,49,49,49,49,49,50,47,48,47,42,38,35
BUCKWND_1_N001,33,32,30,30,30,32,33,35,34,36,38,40,45,49,47,50,50,48,47,46,44,41,37,35,34,32,31,30,30,31,31,32,32,35,37,42,49,49,49,49,49,50,47,48,47,42,38,35
BUCKWND_1_N101,33,32,30,30,30,32,33,35,34,36,38,40,45,49,47,50,50,48,47,46,44,41,37,35,34,32,31,30,30,31,31,32,32,35,37,42,49,49,49,49,49,50,47,48,47,42,38,35
BUELLTON_1_N001,34,32,30,30,31,33,34,36,38,40,44,46,50,50,51,52,54,51,51,47,46,43,39,36,34,32,32,30,31,32,33,34,34,37,43,42,45,45,48,47,50,50,50,47,47,44,41,36
BUELLTON_1_N003,34,32,30,30,31,33,34,36,38,40,44,46,50,50,51,52,54,51,51,47,46,43,39,36,34,32,32,30,31,32,33,34,34,37,43,42,45,45,48,47,50,50,50,47,47,44,41,36
BUENAVS1_7_B1,32,31,29,29,29,31,32,34,34,36,38,40,43,43,45,46,47,45,45,43,42,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,41,41,43,43,44,43,44,41,38,34
BUENAVS1_7_B3,32,31,29,29,29,31,32,34,34,36,38,40,43,43,45,46,47,45,45,43,42,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,41,41,43,43,44,43,44,41,38,34
BUENAVS1_7_B4,32,31,29,29,29,31,32,34,34,36,38,40,43,43,45,46,47,45,45,43,42,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,41,41,43,43,44,43,44,41,38,34
BUENAVS1_7_B5,32,31,29,29,29,31,32,34,34,36,38,40,43,43,45,46,47,45,45,43,42,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,41,41,43,43,44,43,44,41,38,34
BUENAVS1_7_B6,32,31,29,29,29,31,32,34,34,36,38,40,43,43,45,46,47,45,45,43,42,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,41,41,43,43,44,43,44,41,38,34
BUENAVS1_7_B7,32,31,29,29,29,31,32,34,34,36,38,40,43,43,45,46,47,45,45,43,42,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,41,41,43,43,44,43,44,41,38,34
BUENAVS2_7_B1,32,31,29,29,29,31,32,34,34,36,38,40,43,43,45,46,47,45,45,43,42,39,36,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,41,41,43,43,44,43,44,41,38,34
BUENAVS2_7_B3,32,31,29,29,29,31,32,34,34,36,38,40,43,43,45,46,47,45,45,43,42,39,36,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,41,41,43,43,44,43,44,41,38,34
BUENAVS2_7_B4,32,31,29,29,29,31,32,34,34,36,38,40,43,43,45,46,47,45,45,43,42,39,36,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,41,41,43,43,44,43,44,41,38,34
BUENAVS2_7_B5,32,31,29,29,29,31,32,34,34,36,38,40,43,43,45,46,47,45,45,43,42,39,36,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,41,41,43,43,44,43,44,41,38,34
BUENAVT_2_N006,32,31,29,29,29,31,32,34,34,36,38,40,43,43,45,46,47,45,45,43,42,39,36,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,41,41,43,43,44,43,44,41,38,34
BULLARD_1_N001,44,44,43,43,42,43,45,45,44,45,55,58,66,64,66,62,64,62,71,68,67,62,59,45,45,44,42,41,40,44,40,38,38,38,59,53,58,63,65,61,64,64,67,66,68,63,62,43
BULLARD_1_N004,44,44,43,43,42,43,45,45,44,45,55,58,66,64,66,62,64,62,71,68,67,62,59,45,45,44,42,41,40,44,40,38,38,38,59,53,58,63,65,61,64,64,67,66,68,63,62,43
BULLARD_1_N005,44,44,43,43,42,43,45,45,44,45,55,58,66,64,66,62,64,62,71,68,67,62,59,45,45,44,42,41,40,44,40,38,38,38,59,53,58,63,65,61,64,64,67,66,68,63,62,43
BULLARD_1_N006,44,44,43,43,42,43,45,45,44,45,55,58,66,64,66,62,64,62,71,68,67,62,59,45,45,44,42,41,40,44,40,38,38,38,59,53,58,63,65,61,64,64,67,66,68,63,62,43
BULLARD_1_N009,44,44,43,43,42,43,45,45,44,45,55,58,66,64,66,62,64,62,71,68,67,62,59,45,45,44,42,41,40,44,40,38,38,38,59,53,58,63,65,61,64,64,67,66,68,63,62,43
BURLNGME_1_N001,34,32,30,30,31,33,34,36,35,36,38,40,42,43,44,46,47,45,45,43,41,39,35,35,34,33,32,31,31,32,33,33,33,36,36,37,39,38,42,41,44,43,44,43,42,40,36,36
BUTTE_1_N010,33,31,30,30,30,32,33,35,33,35,36,37,39,40,41,43,44,41,41,39,38,37,33,34,34,32,31,30,30,32,32,32,32,35,34,34,36,34,38,38,40,40,41,40,39,37,33,35
BUTTE_1_N101,33,31,30,30,30,32,33,35,33,35,36,37,39,40,41,43,44,41,41,39,38,37,33,34,34,32,31,30,30,32,32,32,32,35,34,34,36,34,38,38,40,40,41,40,39,37,33,35
BUTTVLLY_7_B1,31,31,29,29,29,31,32,33,32,33,33,33,35,35,36,38,39,37,37,35,34,32,30,33,32,31,31,29,29,31,31,31,31,34,30,31,33,31,34,34,35,35,37,36,35,35,31,33
CABRILLO_1_N001,33,32,30,30,30,33,34,36,38,40,44,45,49,49,50,52,53,50,51,47,46,42,39,35,34,32,32,30,30,32,33,34,34,37,43,42,45,45,47,47,50,49,49,47,47,44,41,36
CABRILLO_6_N001,34,32,31,30,31,33,34,36,36,40,48,45,66,67,50,70,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,42,45,50,51,53,60,67,58,49,50,49,44,40,36
CABRILLO_6_N004,34,32,31,30,31,33,34,36,36,40,48,45,66,67,50,70,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,42,45,50,51,53,60,67,58,49,50,49,44,40,36
CABRILLO_6_N011,34,32,31,30,31,33,34,36,36,40,48,45,66,67,50,70,55,50,49,48,46,43,39,36,35,33,32,31,31,32,32,33,34,37,42,45,50,51,53,60,67,58,49,50,49,44,40,36
CALAVE_1_N001,55,54,54,54,53,52,54,55,43,43,51,54,59,58,63,58,60,57,71,69,65,62,59,54,56,55,51,52,49,56,47,42,40,38,53,49,53,58,61,55,58,58,64,62,62,61,55,50
CALAVE_1_N002,55,54,54,54,53,52,54,55,43,43,51,54,59,58,63,58,60,57,71,69,65,62,59,54,56,55,51,52,49,56,47,42,40,38,53,49,53,58,61,55,58,58,64,62,62,61,55,50
CALAVE_1_N004,55,54,54,54,53,52,54,55,43,43,51,54,59,58,63,58,60,57,71,69,65,62,59,54,56,55,51,52,49,56,47,42,40,38,53,49,53,58,61,55,58,58,64,62,62,61,55,50
CALCMENT_6_N101,33,31,29,29,30,32,34,36,36,38,41,43,48,50,49,49,50,45,47,45,44,41,37,35,33,31,30,28,28,30,31,31,32,35,38,43,49,47,48,48,51,46,43,43,45,40,37,34
CALCMENT_6_N151,33,31,29,29,30,32,34,36,36,38,41,43,48,50,49,49,50,45,47,45,44,41,37,35,33,31,30,28,28,30,31,31,32,35,38,43,49,47,48,48,51,46,43,43,45,40,37,34
CALISTGA_6_N001,35,33,31,31,31,34,35,37,37,38,41,42,45,46,48,50,52,49,49,47,44,41,37,36,36,34,33,31,31,33,33,34,35,38,38,39,42,41,45,45,48,47,49,47,46,43,38,36
CALLENDR_1_N001,33,31,30,30,30,33,33,36,37,39,43,45,49,49,50,51,52,50,50,46,45,42,38,35,34,32,31,30,30,31,32,33,34,37,42,41,44,44,47,46,49,49,49,46,46,43,40,35
CALPELLA_1_N001,33,31,30,30,30,32,33,35,34,36,38,39,42,43,45,47,48,46,44,43,41,38,35,34,34,32,31,30,30,32,32,32,33,36,36,36,39,38,41,42,44,44,45,44,43,40,36,35
CAMBRIA_6_N001,34,32,30,30,30,33,34,36,38,40,44,46,50,50,51,52,54,51,54,49,48,44,41,36,34,32,32,30,30,32,33,34,35,38,44,43,46,46,50,48,51,51,51,50,50,46,44,36
